Year MonthOfYear DayOfMonth DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity(%) SpecificHumidity(g/kg) WindSpeed(m/s) WindDirection(d) SensibleHeatFlux(W/m2) LatentHeatFlux(W/m2) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) AblationPressureTransducer(mm) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) LatitudeGPS_HDOP<1(degN) LongitudeGPS_HDOP<1(degW) ElevationGPS_HDOP<1(m) HorDilOfPrecGPS_HDOP<1 LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 12 16 351 6195 704.65 -36.97 -37.73 100 .17 3.84 221 1.4 .1 -.2 0 .2 0 -999 175.9 175.9 .99 -37.2 2.039 -999 -999 -999 -999 -34.49 -34.28 -34.3 -33.92 -33.44 -32.64 -31.62 -30.61 8.29 -2.26 75.624756 35.97445 2654.2 .85 -999 102.6 12.27
2016 12 17 352 6196 703.75 -42.17 -40.63 100 .09 6.3 228.8 1.6 0 -.6 0 .1 0 -999 161.1 161.3 .99 -42.24 2.039 -999 -999 -999 -999 -34.61 -34.34 -34.4 -33.96 -33.46 -32.69 -31.65 -30.64 8.16 -2.25 75.62478 35.974483 2660.8 .73 -999 104.2 12.27
2016 12 18 353 6197 700.52 -39.6 -39.51 100 .13 5.39 217.4 2.5 .1 .2 0 .4 0 -999 168.2 168.3 .99 -39.8 2.034 -999 -999 -999 -999 -35.26 -34.84 -35.01 -34.26 -33.61 -32.74 -31.68 -30.68 8.09 -2.26 75.624756 35.97447 2662.3 .72 -999 103.4 12.26
2016 12 19 354 6198 686.94 -34.66 -35.63 100 .22 3.76 301.1 1.3 .1 -.6 0 -.2 0 -999 183.1 183.2 .99 -34.78 2.038 -999 -999 -999 -999 -35.62 -35.25 -35.39 -34.67 -33.91 -32.89 -31.75 -30.73 8.35 -2.25 75.62479 35.974457 2659.3 .7 -999 101.2 12.25
2016 12 20 355 6199 688.88 -44.14 -40.4 100 .08 4.02 289.2 1 0 -1 0 -.1 0 -999 155.7 155.8 .99 -44.3 2.041 -999 -999 -999 -999 -35.36 -35.12 -35.16 -34.69 -34.06 -33.06 -31.87 -30.79 7.99 -2.25 75.62478 35.974453 2657.7 .69 -999 102.3 12.25
2016 12 21 356 6200 690.58 -50.79 -40.76 100 .03 4.06 277.4 1.3 0 -.7 0 .1 0 -999 138.1 138.5 .99 -50.84 2.039 -999 -999 -999 -999 -35.41 -35.11 -35.19 -34.65 -34.08 -33.14 -31.96 -30.86 7.68 -2.22 75.62478 35.97448 2661 .69 -999 103.2 12.25
2016 12 22 357 6201 693.57 -50.5 -40.76 100 .03 4.08 284.6 1.3 0 -.4 0 .2 0 -999 138.8 139.1 .99 -50.6 2.038 -999 -999 -999 -999 -36.08 -35.63 -35.83 -34.98 -34.24 -33.21 -32.02 -30.93 7.7 -2.24 75.62476 35.974503 2662.2 .81 -999 103.6 12.24
2016 12 23 358 6202 701.1 -54.78 -40.77 99.8 .02 2.9 249.3 1.2 0 -1 0 .2 0 -999 128.5 129.4 .99 -54.63 2.039 -999 -999 -999 -999 -36.79 -36.27 -36.53 -35.51 -34.59 -33.38 -32.11 -30.99 7.44 -2.19 75.62476 35.97438 2655.3 .81 -999 103.6 12.24
2016 12 24 359 6203 706.52 -51.55 -40.76 100 .03 4.91 234.8 1.7 0 -.5 0 .3 0 -999 136.2 136.5 .99 -51.65 2.04 -999 -999 -999 -999 -37.51 -36.92 -37.22 -36.06 -35.01 -33.62 -32.25 -31.06 7.61 -2.2 75.624794 35.974506 2665.4 .93 -999 104.3 12.22
2016 12 25 360 6204 708.32 -51.4 -40.77 100 .03 5.76 227.7 2.7 0 -.6 0 .3 0 -999 136.5 136.7 .99 -51.57 2.04 -999 -999 -999 -999 -38.06 -37.5 -37.77 -36.59 -35.45 -33.9 -32.42 -31.14 7.62 -2.2 75.62479 35.974464 2661.9 .82 -999 104.8 12.22
2016 12 26 361 6205 709.63 -49.64 -40.77 100 .04 6.39 223.2 2.2 0 -.7 0 .2 0 -999 141 141.1 .99 -49.81 2.041 -999 -999 -999 -999 -38.54 -37.96 -38.24 -37.05 -35.86 -34.22 -32.63 -31.24 7.77 -2.24 75.62478 35.97446 2666.4 .95 -999 105.4 12.21
2016 12 27 362 6206 703.44 -38.42 -35.99 100 .2 7.39 168 5.1 .3 .3 0 .7 0 -999 174 169.9 .99 -39.24 2.038 -999 -999 -999 -999 -38.95 -38.38 -38.65 -37.46 -36.26 -34.53 -32.87 -31.37 8.16 -2.3 75.624756 35.974514 2664.8 .95 -999 105 12.19
2016 12 28 363 6207 688.33 -35.54 -36.24 100 .21 4.43 55.2 .3 0 -.6 0 .1 0 -999 164.1 179.7 .8 -35.86 2.042 -999 -999 -999 -999 -38.47 -38.21 -38.25 -37.57 -36.56 -34.87 -33.15 -31.53 8.34 -2.22 75.6248 35.974514 2677.9 .98 -999 103.1 12.18
2016 12 29 364 6208 697.69 -30.78 -31.76 100 .31 8.8 18.4 2.1 .2 0 0 0 0 -999 192.7 195.2 .97 -30.91 2.04 -999 -999 -999 -999 -37.55 -37.41 -37.35 -37.02 -36.42 -35.05 -33.41 -31.72 8.44 -2.22 -999 -999 -999 -999 -999 104.8 12.17
2016 12 30 365 6209 711.63 -40.81 -39.16 100 .12 4.11 205 1.3 0 -.8 0 .3 0 -999 155.2 166.7 .87 -40.35 2.045 -999 -999 -999 -999 -36.79 -36.74 -36.61 -36.49 -36.13 -35.03 -33.54 -31.89 8.08 -2.21 -999 -999 -999 -999 -999 103.6 12.17
2016 12 31 366 6210 722.29 -46.39 -40.75 100 .05 6.52 244.4 1.2 0 -.6 0 .5 0 -999 140.2 150.1 .87 -46.23 2.042 -999 -999 -999 -999 -36.84 -36.59 -36.61 -36.22 -35.85 -34.91 -33.57 -32.03 7.92 -2.2 75.62482 35.974453 2663.9 .93 -999 104.5 12.17
2017 1 1 1 6211 716.55 -32.75 -33.68 100 .26 7.34 228.4 4.7 .3 -.1 0 .6 0 -999 183.2 189.1 .93 -32.86 2.042 -999 -999 -999 -999 -37.39 -37.02 -37.14 -36.47 -35.87 -34.85 -33.57 -32.12 8.41 -2.2 75.62482 35.974453 2663.6 .93 -999 103.1 12.17
2017 1 2 2 6212 713.64 -28.37 -29.29 100 .42 9.26 278.8 .7 .1 -.5 0 .1 0 -999 191.7 204.5 .86 -28.08 2.044 -999 -999 -999 -999 -37.07 -36.91 -36.87 -36.52 -35.98 -34.91 -33.61 -32.19 8.43 -2.24 75.62481 35.97444 2657.6 .96 -999 102.7 12.16
2017 1 3 3 6213 720.2 -46.56 -40.67 100 .06 6.76 239.5 -999 -999 -.8 0 .4 0 -999 125.3 -999 .69 -999 2.043 -999 -999 -999 -999 -36.21 -36.18 -36.03 -36.01 -35.77 -34.92 -33.67 -32.28 7.52 -2.1 75.6248 35.97441 2662.5 .96 -999 104.7 12.16
2017 1 4 4 6214 706.38 -34.74 -34.95 100 .24 9.14 220.6 -999 -999 -.6 0 .4 0 -999 175.8 -999 .91 -999 2.045 -999 -999 -999 -999 -36.61 -36.33 -36.35 -35.92 -35.57 -34.8 -33.66 -32.35 7.91 -2.11 75.62479 35.974464 2656.6 .95 -999 103 12.16
2017 1 5 5 6215 704.99 -41.74 -40.41 100 .1 2.56 244.5 1.6 0 -.3 0 .2 0 -999 159.9 162.5 .96 -41.81 2.042 -999 -999 -999 -999 -36.73 -36.49 -36.49 -36.08 -35.62 -34.77 -33.63 -32.39 8 -2.12 75.62479 35.97447 2656.4 .95 -999 102.6 12.16
2017 1 6 6 6216 703.53 -42.98 -40.72 100 .08 2.26 209.8 1 0 -.6 0 .2 0 -999 157.7 158.7 .98 -43.15 2.046 -999 -999 -999 -999 -36.98 -36.67 -36.73 -36.2 -35.68 -34.79 -33.63 -32.44 8.01 -2.12 75.62478 35.974545 2652.5 .87 -999 102.9 12.16
2017 1 7 7 6217 694.9 -43.79 -40.75 100 .08 8.13 251.1 4.3 .1 -.6 0 .3 0 -999 155.6 156.8 .98 -43.85 2.044 -999 -999 -999 -999 -37.41 -37.01 -37.13 -36.46 -35.82 -34.85 -33.67 -32.47 7.94 -2.14 75.62479 35.97448 2650.9 .87 -999 103.1 12.15
2017 1 8 8 6218 703.84 -45.94 -40.75 100 .06 6.52 267.1 -999 -999 -.9 0 .2 0 -999 150.2 -999 .99 -999 2.045 -999 -999 -999 -999 -37.86 -37.45 -37.58 -36.8 -36.04 -34.97 -33.72 -32.51 7.88 -2.11 75.62478 35.974503 2653 .87 -999 103.5 12.15
2017 1 9 9 6219 706.39 -49 -40.74 100 .04 5.78 237.7 -999 -999 -.4 0 .3 0 -999 142.4 -999 .99 -999 2.043 -999 -999 -999 -999 -38.4 -37.89 -38.09 -37.17 -36.3 -35.13 -33.81 -32.55 7.74 -2.11 75.62481 35.97447 2658.9 .92 -999 104.3 12.14
2017 1 10 10 6220 701.34 -49.65 -40.76 100 .04 4.98 250.3 -999 -999 -.5 0 .2 0 -999 140.7 -999 .99 -999 2.043 -999 -999 -999 -999 -39.1 -38.53 -38.78 -37.71 -36.67 -35.34 -33.92 -32.61 7.69 -2.1 75.6248 35.97453 2649 .96 -999 104 12.14
2017 1 11 11 6221 704.9 -52.35 -40.77 100 .03 4.72 267.3 2.4 0 -.7 0 .3 0 -999 133.9 134.2 .99 -52.62 2.043 -999 -999 -999 -999 -39.76 -39.14 -39.41 -38.24 -37.08 -35.61 -34.08 -32.68 7.49 -2.09 75.62478 35.974434 2651.7 .87 -999 104.5 12.13
2017 1 12 12 6222 714.52 -54.06 -40.78 100 .02 4.43 246.6 2 0 -.4 0 .2 0 -999 129.9 130.3 .99 -54.19 2.043 -999 -999 -999 -999 -40.56 -39.86 -40.18 -38.85 -37.55 -35.91 -34.27 -32.78 7.27 -2.08 75.62481 35.974472 2660.6 .79 -999 105 12.13
2017 1 13 13 6223 704.52 -50.64 -40.77 100 .04 7.83 227.6 3 0 -.3 0 .4 0 -999 138.6 137.8 .99 -51.19 2.044 -999 -999 -999 -999 -41.35 -40.62 -40.95 -39.54 -38.07 -36.27 -34.49 -32.89 6.66 -1.99 75.62481 35.974354 2666.5 .78 -999 104.3 12.12
2017 1 14 14 6224 702.46 -48.49 -40.72 100 .05 6.77 231 3.4 .1 -.3 0 .4 0 -999 144 144.5 .99 -48.58 2.043 -999 -999 -999 -999 -41.68 -41.05 -41.3 -40.04 -38.59 -36.68 -34.77 -33.03 7.77 -2.11 75.62476 35.974335 2650.8 .77 -999 104.2 12.12
2017 1 15 15 6225 691.97 -29.61 -30.62 100 .38 9.32 183.2 3.9 .4 -.3 0 .3 0 -999 191.1 198.5 .9 -29.93 2.048 -999 -999 -999 -999 -41.49 -41.04 -41.14 -40.18 -38.93 -37.05 -35.1 -33.21 8.4 -2.09 75.62479 35.974304 2657.7 .78 -999 101.7 12.11
2017 1 16 16 6226 683.8 -37.4 -37.5 100 .17 11.97 280.5 -1 0 -.3 0 .1 0 -999 162 174.8 .83 -37.49 2.048 -999 -999 -999 -999 -40.18 -40.1 -39.95 -39.65 -38.92 -37.31 -35.4 -33.43 7.96 -2.08 75.624794 35.97435 2655.2 .71 -999 100.3 12.11
2017 1 17 17 6227 694.4 -48.78 -40.76 100 .04 8.75 255.4 -4 -.1 -.8 0 .3 0 -999 117.9 143.3 .66 -48.67 2.046 -999 -999 -999 -999 -39.23 -39.15 -38.97 -38.85 -38.48 -37.28 -35.58 -33.62 7.66 -2.13 75.62482 35.974438 2657.9 .71 -999 100.9 12.12
2017 1 18 18 6228 696.92 -49.91 -40.76 100 .04 9.47 252.1 -1.7 0 -.6 0 .3 0 -999 125.3 140.2 .79 -49.98 2.042 -999 -999 -999 -999 -39.7 -39.32 -39.36 -38.75 -38.21 -37.12 -35.6 -33.77 7.65 -2.12 75.62483 35.974377 2661.4 .75 -999 100.9 12.12
2017 1 19 19 6229 701.13 -44.55 -40.74 100 .07 8.49 236.8 2.4 0 -.6 0 .3 0 -999 145.4 154.8 .88 -44.48 2.046 -999 -999 -999 -999 -40.47 -39.98 -40.1 -39.23 -38.38 -37.09 -35.59 -33.85 7.97 -2.06 75.624794 35.974327 2658.8 .71 -999 101.1 12.12
2017 1 20 20 6230 709.85 -45.06 -40.74 100 .06 3.79 -999 1.9 0 -.2 0 .2 0 -999 149.8 153.1 .95 -45.18 2.045 -999 -999 -999 -999 -40.71 -40.27 -40.36 -39.55 -38.63 -37.23 -35.65 -33.94 7.91 -2.11 75.624794 35.974323 2659.2 .79 -999 102.5 12.11
2017 1 21 21 6231 709.72 -37.34 -37.97 100 .16 5.65 200.6 3.5 .2 -.4 0 .3 0 -999 171.5 174.8 .95 -37.55 2.048 -999 -999 -999 -999 -40.71 -40.35 -40.38 -39.67 -38.81 -37.4 -35.78 -34.04 8.2 -2.11 75.62481 35.974342 2658 .8 -999 101.3 12.11
2017 1 22 22 6232 711.75 -44.27 -40.75 100 .07 6.5 227.7 2.7 .1 -.5 0 .3 0 -999 152.1 155.2 .96 -44.4 2.046 -999 -999 -999 -999 -40.22 -39.98 -39.91 -39.49 -38.82 -37.55 -35.9 -34.14 7.93 -2.1 75.624825 35.974422 2661.4 .8 -999 102.2 12.11
2017 1 23 23 6233 700.14 -50.61 -40.76 100 .03 7.02 224.3 2.2 0 -.4 0 .3 0 -999 135.8 139.2 .95 -50.59 2.046 -999 -999 -999 -999 -40.26 -39.91 -39.92 -39.35 -38.74 -37.54 -35.98 -34.25 7.67 -2.07 75.624825 35.9744 2659.1 .81 -999 102.1 12.12
2017 1 24 24 6234 695.07 -44.85 -40.18 100 .08 3.28 240 .6 0 .3 0 0 0 -999 154.2 153.3 .98 -45.37 2.044 -999 -999 -999 -999 -40.83 -40.34 -40.46 -39.63 -38.83 -37.56 -36.02 -34.34 7.9 -2.09 75.62481 35.974335 2657.6 .82 -999 102 12.11
2017 1 25 25 6235 698.5 -47.32 -40.76 100 .05 3.85 238 1.8 0 0 0 .3 0 -999 145 147.2 .97 -47.65 2.044 -999 -999 -999 -999 -40.95 -40.55 -40.6 -39.87 -39.04 -37.67 -36.09 -34.41 7.79 -2.1 75.624794 35.974384 2651.1 .88 -999 102.6 12.11
2017 1 26 26 6236 704.76 -52.46 -40.77 100 .03 4.45 253.6 1.7 0 -.7 0 .2 0 -999 131.5 133.7 .96 -52.84 2.046 -999 -999 -999 -999 -41.06 -40.65 -40.68 -39.97 -39.17 -37.8 -36.19 -34.5 7.52 -2.07 75.6248 35.97434 2669 .99 -999 102.8 12.11
2017 1 27 27 6237 707.28 -58.2 -40.78 98 .01 4.9 229.9 1.3 0 -.4 0 .4 0 -999 118.3 120.7 .96 -58.32 2.046 -999 -999 -999 -999 -41.59 -41.03 -41.16 -40.23 -39.31 -37.9 -36.28 -34.58 7.15 -2.03 75.62482 35.974365 2654.1 .88 -999 103.2 12.11
2017 1 28 28 6238 704.8 -57.6 -40.79 98.4 .01 6.54 233.2 1.3 0 -.3 0 .5 0 -999 119.6 122.2 .96 -57.65 2.046 -999 -999 -999 -999 -42.57 -41.88 -42.09 -40.87 -39.68 -38.06 -36.37 -34.65 7.21 -2.04 75.62482 35.97432 2659.7 .99 -999 105.2 12.11
2017 1 29 29 6239 700.32 -42.85 -39.78 100 .1 6.64 231.7 3.8 .1 0 .2 .7 .1 -999 157.8 158.7 .97 -43.33 2.046 -999 -999 -999 -999 -43.38 -42.67 -42.88 -41.58 -40.2 -38.37 -36.54 -34.74 8 -2.07 75.62482 35.974358 2655.2 .86 -999 102.5 12.1
2017 1 30 30 6240 706.52 -33.49 -34.54 100 .26 7.32 228.7 3.5 .2 0 .2 .4 .1 -999 185.8 186.9 .98 -33.67 2.047 -999 -999 -999 -999 -43.14 -42.7 -42.71 -41.85 -40.64 -38.74 -36.79 -34.87 8.35 -2.08 75.62482 35.9743 2655.3 .84 -999 100.3 12.1
2017 1 31 31 6241 711.37 -33.53 -34.49 100 .24 7.08 217.4 3.2 .2 -.5 .2 .3 .1 -999 184.5 186.6 .97 -33.68 2.049 -999 -999 -999 -999 -41.93 -41.78 -41.61 -41.33 -40.64 -39.02 -37.07 -35.06 8.33 -2.11 75.62482 35.9743 2655.5 .84 -999 101 12.09
2017 2 1 32 6242 707.8 -33.8 -34.85 100 .23 7.06 229.5 3.4 .2 .1 .2 .6 .1 -999 184.3 185.7 .98 -33.97 2.048 -999 -999 -999 -999 -40.8 -40.74 -40.51 -40.5 -40.24 -39 -37.25 -35.25 8.34 -2.11 75.62485 35.974327 2659.6 .82 -999 100.7 12.09
2017 2 2 33 6243 705.74 -25.94 -26.88 100 .53 5.49 223.7 2.3 .3 0 .2 .1 .1 -999 209.4 211.5 .97 -26.08 2.048 -999 -999 -999 -999 -40.02 -40.01 -39.76 -39.86 -39.78 -38.82 -37.29 -35.41 8.59 -2.1 75.62483 35.974316 2654.5 .82 -999 101.4 12.08
2017 2 3 34 6244 707.38 -38.7 -39.29 100 .13 6.28 227.8 1.9 .1 0 .3 .5 .2 -999 165.3 170.9 .92 -38.8 2.047 -999 -999 -999 -999 -38.98 -39.09 -38.76 -39.11 -39.27 -38.57 -37.24 -35.51 8.16 -2.08 75.62483 35.974373 2665.4 .76 -999 101.4 12.09
2017 2 4 35 6245 703.14 -27.44 -28.43 100 .45 4.81 186 2.8 .3 .3 .4 .4 .3 -999 205.3 206.1 .98 -27.63 2.047 -999 -999 -999 -999 -38.58 -38.58 -38.34 -38.55 -38.76 -38.25 -37.11 -35.58 8.5 -2.11 75.62485 35.974396 2666.3 .85 -999 101 12.09
2017 2 5 36 6246 707.26 -33.28 -34.24 100 .24 7.38 216.9 3.5 .2 -.2 .5 .6 .4 -999 185.1 189.3 .97 -32.76 2.05 -999 -999 -999 -999 -38.02 -38.09 -37.81 -38.12 -38.36 -37.95 -36.95 -35.58 8.42 -2.14 75.62485 35.974342 2663.5 .81 -999 101.1 12.09
2017 2 6 37 6247 708.02 -35.88 -36.89 100 .18 7.31 219.3 3 .2 .2 .9 .8 .6 -999 177.7 179.6 .98 -35.92 2.049 -999 -999 -999 -999 -37.63 -37.67 -37.41 -37.67 -37.96 -37.65 -36.77 -35.57 8.3 -2.12 75.62485 35.974377 2660.9 .94 -999 101.3 12.1
2017 2 7 38 6248 716.11 -36.65 -37.09 100 .19 5.27 210.9 2.7 .2 .1 .6 .7 .4 -999 176.2 177.2 .98 -36.87 2.047 -999 -999 -999 -999 -37.59 -37.57 -37.36 -37.48 -37.67 -37.38 -36.58 -35.52 8.23 -2.12 75.62484 35.974373 2659.6 .69 -999 102.2 12.1
2017 2 8 39 6249 714.27 -24.8 -25.8 100 .57 9.17 162.6 4.5 .6 .2 .8 .7 .6 -999 214.2 215.1 .98 -24.98 2.049 -999 -999 -999 -999 -37.57 -37.52 -37.34 -37.4 -37.51 -37.18 -36.41 -35.45 8.64 -2.17 75.62484 35.974327 2657.6 .69 -999 101.8 12.09
2017 2 9 40 6250 716.1 -21.4 -22.35 100 .79 7.17 154.1 3.5 .7 .1 .8 .6 .5 -999 226 227.2 .98 -21.67 2.05 -999 -999 -999 -999 -36.9 -37.02 -36.73 -37.08 -37.32 -37.03 -36.29 -35.4 8.6 -2.12 75.62484 35.974297 2661.4 .69 -999 102.2 12.09
2017 2 10 41 6251 711.98 -33.29 -34.25 100 .24 8.88 216.4 3.9 .2 .5 1.5 1.5 1 -999 185.5 187.3 .97 -33.44 2.052 -999 -999 -999 -999 -35.93 -36.16 -35.78 -36.4 -36.88 -36.81 -36.15 -35.35 8.4 -2.13 75.62484 35.974297 2662.5 .79 -999 101.1 12.09
2017 2 11 42 6252 703.82 -30.87 -31.86 100 .35 10.41 202.9 4.2 .4 .5 1.4 1.3 1 -999 193.5 195.5 .97 -31.01 2.051 -999 -999 -999 -999 -35.65 -35.75 -35.47 -35.9 -36.4 -36.47 -35.97 -35.28 8.59 -2.13 75.62485 35.974354 2663.3 .69 -999 100.2 12.09
2017 2 12 43 6253 705.68 -32.75 -33.71 100 .27 7 222.1 3.5 .2 .4 1.7 1.3 1.2 -999 187.5 188.3 .98 -33.13 2.051 -999 -999 -999 -999 -35.67 -35.71 -35.48 -35.77 -36.14 -36.18 -35.75 -35.19 8.44 -2.13 75.624825 35.974293 2657 .69 -999 99.9 12.09
2017 2 13 44 6254 716.43 -43.06 -40.64 100 .08 7.31 228 2.8 .1 2.9 1.8 4 1.3 -999 156.6 158.6 .97 -43.18 2.051 -999 -999 -999 -999 -35.63 -35.63 -35.43 -35.65 -35.95 -35.97 -35.55 -35.09 8.04 -2.13 75.62484 35.97429 2661.1 .79 -999 101.8 12.09
2017 2 14 45 6255 715.57 -45.27 -40.57 100 .07 5.93 217.4 2.6 .1 2.2 3.3 3.4 2.3 -999 151.4 153.2 .98 -45.31 2.05 -999 -999 -999 -999 -36.16 -35.97 -35.91 -35.78 -35.88 -35.81 -35.38 -34.97 7.9 -2.11 75.62483 35.974243 2662.7 .79 -999 102.3 12.09
2017 2 15 46 6256 716.43 -52.53 -40.77 100 .03 6.09 233.2 1.7 0 3.5 3.9 4.5 2.7 -999 132.9 134.2 .98 -52.61 2.048 -999 -999 -999 -999 -37.06 -36.7 -36.76 -36.28 -36.07 -35.77 -35.24 -34.86 7.53 -2.09 75.624825 35.97424 2656.7 .9 -999 103.2 12.09
2017 2 16 47 6257 713.45 -49.98 -40.75 100 .03 5.98 246 1.3 0 2.3 4.3 3.5 3 -999 139.5 140.5 .98 -50.04 2.049 -999 -999 -999 -999 -38.29 -37.77 -37.95 -37.09 -36.51 -35.88 -35.19 -34.76 7.69 -2.08 75.624825 35.974297 2659.7 .84 -999 102.6 12.08
2017 2 17 48 6258 714.61 -52.82 -40.76 100 .02 6.12 238 1.4 0 5.9 2.4 7.3 1.7 -999 132.2 133.5 .98 -52.88 2.048 -999 -999 -999 -999 -39.18 -38.64 -38.82 -37.87 -37.08 -36.15 -35.24 -34.68 7.52 -2.07 75.624855 35.974316 2658.8 .9 -999 102.9 12.08
2017 2 18 49 6259 709.78 -49.98 -40.74 100 .04 6.83 249.3 1.7 0 7.7 7.5 9.1 5.2 -999 139.6 138.8 .98 -50.81 2.048 -999 -999 -999 -999 -39.96 -39.38 -39.59 -38.54 -37.63 -36.48 -35.38 -34.66 7.7 -2.07 75.62483 35.974304 2654.7 .84 -999 101.4 12.08
2017 2 19 50 6260 703.85 -46.26 -40.57 100 .06 7.57 239.2 1.8 0 8.5 9.4 10.4 6.4 -999 149.3 150.3 .98 -46.33 2.047 -999 -999 -999 -999 -40.57 -40.01 -40.2 -39.16 -38.16 -36.85 -35.58 -34.68 7.86 -2.08 75.62484 35.974407 2653.9 .98 -999 100.8 12.06
2017 2 20 51 6261 696.55 -40.21 -38.47 100 .13 5.79 248.8 .1 0 6.3 10.1 7.8 7 -999 157.4 167.4 .87 -40.14 2.05 -999 -999 -999 -999 -40.7 -40.26 -40.35 -39.53 -38.6 -37.22 -35.84 -34.77 8.08 -2.11 75.62484 35.974373 2649.2 .98 -999 100 12.06
2017 2 21 52 6262 700.17 -52.72 -40.76 100 .03 1.04 -999 -999 -999 3.6 7.9 5.8 5.4 -999 128.7 -999 .93 -999 2.053 -999 -999 -999 -999 -40.41 -40.06 -40.08 -39.51 -38.76 -37.51 -36.06 -34.86 7.49 -2.07 75.624855 35.97433 2654.3 .78 -999 102.1 12.04
2017 2 22 53 6263 703.32 -52.93 -40.75 99.2 .03 4.37 -999 .9 0 4 8.3 6 5.7 -999 132.9 133.6 .99 -53.06 2.051 -999 -999 -999 -999 -40.99 -40.46 -40.59 -39.72 -38.91 -37.65 -36.24 -34.98 7.43 -2.04 75.624855 35.974327 2654.7 .78 -999 101.5 12.04
2017 2 23 54 6264 702.27 -44.01 -40.74 100 .08 8.21 197.9 2.1 0 7.1 12.4 8.7 8.5 -999 155.9 156.3 .99 -44.08 2.049 -999 -999 -999 -999 -41.7 -41.13 -41.27 -40.26 -39.29 -37.85 -36.38 -35.07 8.01 -2.11 75.624855 35.974285 2664.6 .73 -999 100.1 12.03
2017 2 24 55 6265 696.37 -34.78 -35.79 100 .21 10.08 171.7 2.9 .1 7.5 12.9 8.5 8.9 -999 182.5 182.8 .99 -34.81 2.052 -999 -999 -999 -999 -41.64 -41.24 -41.27 -40.5 -39.62 -38.14 -36.6 -35.18 8.19 -2.14 75.62486 35.974407 2659.6 .74 -999 97.9 12.02
2017 2 25 56 6266 697.74 -29.93 -30.92 100 .35 11.9 143.6 2.1 .1 6.4 10.8 7.2 7.4 -999 194.7 197.8 .96 -30.05 2.048 -999 -999 -999 -999 -40.99 -40.8 -40.68 -40.3 -39.7 -38.36 -36.82 -35.31 8.66 -2.09 75.62486 35.97426 2667.5 .69 -999 96 12.02
2017 2 26 57 6267 706.21 -28.18 -29.15 100 .4 12.47 140.4 .1 -.1 9.6 15.4 10.7 10.6 -999 192 204 .86 -28.13 2.053 -999 -999 -999 -999 -39.9 -39.92 -39.66 -39.7 -39.49 -38.45 -37.01 -35.48 8.52 -2.15 75.62488 35.974224 2667.6 .69 -999 95 12.02
2017 2 27 58 6268 704.74 -26.96 -27.96 100 .47 10.59 189.9 -1.9 -.2 10.2 14.8 10.7 10.2 -999 183 208 .72 -26.87 2.052 -999 -999 -999 -999 -38.73 -38.88 -38.53 -38.88 -39.03 -38.32 -37.08 -35.62 8.61 -2.14 75.62485 35.974262 2655.1 .7 -999 94.5 12
2017 2 28 59 6269 705.96 -22.92 -23.91 100 .69 9.51 220.1 2.2 .3 9.9 15.6 11.2 10.7 -999 206.2 221.6 .82 -22.99 2.051 -999 -999 -999 -999 -37.72 -37.93 -37.55 -38.07 -38.47 -38.06 -37.05 -35.74 8.48 -2.08 75.62486 35.974266 2657.2 .71 -999 95.5 11.99
2017 3 1 60 6270 711.95 -30.01 -30.97 100 .34 9.23 212.8 41.2 3.6 41.3 14.2 29 9.7 -999 147.7 191.4 .43 -31.74 2.051 -999 -999 -999 -999 -36.78 -37.03 -36.63 -37.29 -37.85 -37.71 -36.9 -35.8 8.39 -2.1 75.62488 35.97426 2664 .81 -999 96 12.05
2017 3 2 61 6271 716.26 -31 -31.96 100 .31 8.63 210.3 37.6 3 47.8 28 29.5 19.3 -999 157.6 188.8 .57 -32.67 2.046 -999 -999 -999 -999 -36.28 -36.45 -36.11 -36.67 -37.28 -37.3 -36.69 -35.79 8.47 -2.11 75.62485 35.974174 2664.5 .65 -999 97.3 12.07
2017 3 3 62 6272 715.96 -36.71 -37.64 100 .17 7.77 208.6 28.7 1.3 57.1 36.4 31 25 -999 149.9 172.5 .67 -38.1 2.046 -999 -999 -999 -999 -36.13 -36.23 -35.95 -36.35 -36.86 -36.93 -36.44 -35.74 8.19 -2.13 75.624886 35.97429 2657.8 .65 -999 98.3 12.08
2017 3 4 63 6273 713.12 -39.68 -39.93 100 .12 9.18 211.7 39.2 1.4 65 37.1 33.7 25.5 -999 131.2 163 .55 -41.26 2.045 -999 -999 -999 -999 -36.31 -36.27 -36.09 -36.26 -36.62 -36.64 -36.21 -35.63 8.06 -2.11 75.62488 35.97427 2661.9 .73 -999 98.8 12.09
